Delivery person ID,Age group(Delivery person),Delivery person rating,Rseturant latitude,Resturant longitude,Delivery location latitude,Delivery location longitude,Type of order,Type of vechicle,Temperature,Humidity,Precipitation,Weather description,Traffic level,Distance(km),Target(mins)
RANCHIRES18DEL01,21-30,4.8,23.351489,85.324253,23.461489,85.434253,Drinks ,motorcycle ,23.16,60,0,haze,High,2.44,44.9
INDORES17DEL01,21-30,4.8,22.761226,75.887522,22.771226,75.897522,Buffet ,motorcycle ,22.46,42,0,clear sky,Very Low,13.89,11.71666667
BHPRES17DEL03,21-30,4.8,23.218998,77.373573,23.278998,77.433573,Meal ,motorcycle ,25.98,57,0,haze,High,15.72,36.06666667
VADRES20DEL02,31-40,4.1,22.311358,73.164798,22.391358,73.244798,Buffet ,motorcycle ,26.48,81,0.21,light rain,Moderate,0,33.7
COIMBRES19DEL02,31-40,4.3,11.022298,76.998349,11.072298,77.048349,Drinks ,motorcycle ,22.63,74,0,haze,Low,2.7,30.53333333
BANGRES16DEL01,21-30,4.8,13.029198,77.570997,13.039198,77.580997,Drinks ,motorcycle ,23.23,44,0,clear sky,Low,19.08,21.71666667
INDORES05DEL03,31-40,4.2,22.727021,75.884167,22.817021,75.974167,Snack ,motorcycle ,28.97,54,0,smoke,High,12.16,38.88333333
MUMRES17DEL03,31-40,4.6,19.121999,72.908493,19.181999,72.968493,Buffet ,motorcycle ,21.17,78,0,mist,Moderate,15.49,34.46666667
RANCHIRES05DEL02,21-30,4.5,23.355164,85.324097,23.435164,85.404097,Drinks ,motorcycle ,25.19,43,0,clear sky,High,15.56,43.73333333
ALHRES01DEL02,31-40,4,25.454648,81.834502,25.534648,81.914502,Drinks ,scooter ,28.01,65,0,haze,High,17.29,43.16666667
KOLRES14DEL03,31-40,4.8,22.552996,88.35231,22.642996,88.44231,Buffet ,scooter ,23.21,60,0,haze,High,16.64,39.93333333
INDORES13DEL01,15-20,4.9,22.745049,75.892471,22.815049,75.962471,Meal ,scooter ,21.29,63,0,scattered clouds,High,12.82,33.13333333
RANCHIRES20DEL02,31-40,4.8,23.39925,85.390464,23.47925,85.470464,Buffet ,motorcycle ,20.8,67,0,clear sky,Moderate,13.56,25.11666667
MYSRES19DEL03,21-30,4.7,12.334022,76.618203,12.394022,76.678203,Snack ,motorcycle ,24.94,73,0,mist,Moderate,16.89,25.11666667
SURRES18DEL03,21-30,4.9,21.149834,72.778666,21.239834,72.868666,Buffet ,scooter ,22.55,41,0,clear sky,High,19.96,39.6
BHPRES010DEL02,31-40,4.7,23.266261,77.379605,23.346261,77.459605,Drinks ,motorcycle ,16.84,78,0,clear sky,Moderate,0,38.46666667
AGRRES12DEL02,31-40,4.9,27.165108,78.015053,27.185108,78.035053,Meal ,motorcycle ,23.3,44,0,clear sky,Low,30.35,16.83333333
INDORES08DEL02,21-30,4.9,22.725748,75.898497,22.855747,76.028497,Meal ,motorcycle ,28.64,81,0,mist,Very High,0,55.45
LUDHRES01DEL03,21-30,4.8,30.873988,75.842739,30.933988,75.902739,Snack ,motorcycle ,22.15,74,0,haze,Moderate,18.4,33.13333333
BANGRES06DEL03,21-30,4.7,12.979096,77.640625,13.069096,77.730625,Drinks ,scooter ,25.62,42,0,clear sky,High,14.22,43.73333333
KNPRES01DEL03,31-40,4.2,26.483672,80.320708,26.543672,80.380708,Drinks ,electric_scooter ,21.82,60,0,haze,High,8.59,42.56666667
AURGRES07DEL01,31-40,4.8,19.875908,75.358888,19.915908,75.398888,Buffet ,scooter ,24.96,73,0,mist,Low,5.03,23.18333333
SURRES16DEL02,21-30,4.9,21.160437,72.774209,21.180437,72.794209,Drinks ,scooter ,28.59,54,0,smoke,Low,22.14,25.3
MUMRES07DEL02,31-40,3.8,19.091458,72.827808,19.171458,72.907808,Buffet ,motorcycle ,25.97,57,0,haze,Very High,18.17,67.53333333
VADRES11DEL03,21-30,4.6,22.308096,73.167753,22.398096,73.257753,Snack ,motorcycle ,23.09,48,0,clear sky,Moderate,15.98,35.58333333
PUNERES07DEL01,31-40,4.8,18.546947,73.900626,18.616947,73.970626,Meal ,scooter ,28.86,54,0,smoke,High,29.04,41.61666667
MUMRES20DEL01,31-40,4.8,19.103249,72.846749,19.213249,72.956749,Meal ,scooter ,22.91,74,0,haze,Very High,5.6,61.41666667
BANGRES05DEL03,21-30,5,12.970324,77.645748,13.000324,77.675748,Meal ,motorcycle ,23.72,28,0,clear sky,Low,17.26,15.61666667
JAPRES08DEL03,21-30,4.9,26.910262,75.783013,27.000262,75.873013,Meal ,motorcycle ,21.6,60,0,haze,High,12.37,31.11666667
AURGRES05DEL03,21-30,4.6,19.875522,75.367127,19.935522,75.427127,Meal ,scooter ,28.45,82,0,overcast clouds,Moderate,18.38,25.45
CHENRES17DEL01,21-30,3.3,13.045479,80.23311,13.115479,80.30311,Buffet ,scooter ,26.29,82,0.4,light rain,High,0,44.95
AGRRES03DEL03,21-30,4.8,27.160832,78.011608,27.190832,78.041608,Drinks ,motorcycle ,28.75,54,0,smoke,Moderate,16.91,33.73333333
MUMRES19DEL03,21-30,5,19.131141,72.813074,19.19114,72.873074,Buffet ,motorcycle ,26.33,82,0.36,light rain,Very High,0,57.91666667
DEHRES07DEL01,21-30,4.5,30.362686,78.06889,30.402686,78.10889,Drinks ,scooter ,28.9,68,0,broken clouds,Low,22.97,21.2
GOARES13DEL01,31-40,4.7,15.506205,73.766668,15.616205,73.876668,Snack ,motorcycle ,22.89,48,0,clear sky,High,21.17,50.73333333
PUNERES02DEL03,21-30,4.2,18.55144,73.804855,18.64144,73.894855,Meal ,scooter ,24.93,73,0,mist,Very High,6.42,48.45
SURRES09DEL03,21-30,4.5,21.175975,72.795503,21.205975,72.825503,Meal ,motorcycle ,25.99,65,0,haze,Low,17.97,18.98333333
COIMBRES11DEL03,31-40,4.7,11.001753,76.986241,11.091753,77.076241,Drinks ,motorcycle ,23.58,46,0,haze,High,6.46,43.63333333
JAPRES15DEL03,21-30,4.9,26.891191,75.802083,26.921191,75.832083,Snack ,scooter ,25.48,43,0,clear sky,Low,0,19.48333333
PUNERES06DEL01,31-40,5,18.546258,73.904337,18.586258,73.944337,Buffet ,electric_scooter ,23.03,48,0,clear sky,Moderate,10.05,27.86666667
PUNERES07DEL01,21-30,4.8,18.546947,73.900626,18.586947,73.940626,Meal ,motorcycle ,20.61,67,0,clear sky,Moderate,6.79,25.6
MYSRES08DEL03,21-30,4.7,12.297954,76.665169,12.327954,76.695169,Meal ,motorcycle ,22.68,49,0,clear sky,Low,0,15.48333333
COIMBRES13DEL01,31-40,4.1,11.003669,76.976494,11.043669,77.016494,Meal ,scooter ,26.31,82,0.38,light rain,Moderate,0,23.35
RANCHIRES06DEL01,31-40,4.7,23.357804,85.325146,23.427804,85.395146,Drinks ,motorcycle ,24.93,73,0,mist,High,14.17,57.75
SURRES14DEL02,21-30,4.8,21.157729,72.768726,21.237729,72.848726,Buffet ,motorcycle ,23.08,60,0,haze,Moderate,13.69,35.38333333
INDORES08DEL02,15-20,4.1,22.725748,75.898497,22.775748,75.948497,Buffet ,motorcycle ,23.95,28,0,clear sky,High,20.53,35.48333333
JAPRES14DEL01,31-40,4.3,26.88842,75.800689,26.99842,75.910689,Buffet ,motorcycle ,26.4,81,0.29,light rain,High,0,43.83333333
CHENRES17DEL02,21-30,4.9,13.045479,80.23311,13.065479,80.25311,Snack ,motorcycle ,22.86,74,0,haze,Low,24.77,19.36666667
BANGRES18DEL01,31-40,5,12.913041,77.683237,13.023041,77.793237,Meal ,motorcycle ,23.08,60,0,haze,Very High,6.09,61.28333333
INDORES09DEL03,21-30,4.7,22.725835,75.887648,22.755835,75.917648,Drinks ,scooter ,28.93,54,0,smoke,Low,10.35,28.71666667
MUMRES19DEL01,21-30,4.9,19.131141,72.813074,19.17114,72.853074,Drinks ,electric_scooter ,24.95,73,0,mist,High,10.6,47.38333333
SURRES16DEL02,21-30,4.7,21.160437,72.774209,21.210437,72.824209,Buffet ,motorcycle ,25.3,44,0,clear sky,Moderate,16.02,27.85
ALHRES12DEL01,31-40,4.6,25.443994,81.860187,25.513994,81.930187,Snack ,motorcycle ,23.68,46,0,haze,High,3.98,37.18333333
JAPRES03DEL02,21-30,4.2,26.913483,75.803139,26.933483,75.823139,Drinks ,motorcycle ,21.69,73,0,haze,Low,23.97,22.3
BANGRES04DEL02,31-40,4.6,12.98041,77.640489,13.11041,77.770489,Meal ,electric_scooter ,22.58,74,0,haze,High,11.84,41.26666667
BANGRES20DEL03,31-40,4.8,12.972161,77.596014,13.032161,77.656014,Meal ,motorcycle ,24.99,73,0,mist,High,1.85,39.61666667
SURRES06DEL01,31-40,4.9,21.185047,72.80859,21.195047,72.81859,Drinks ,scooter ,20.23,67,0,clear sky,Very Low,25.51,18.56666667
MYSRES07DEL02,21-30,4.5,12.325461,76.632278,12.455461,76.762278,Snack ,motorcycle ,23.68,57,0,haze,High,16.52,45.08333333
HYDRES03DEL02,31-40,3.5,17.422819,78.449578,17.502819,78.529578,Buffet ,motorcycle ,25,73,0,mist,High,13.46,44.26666667
SURRES18DEL01,31-40,4.8,21.149834,72.778666,21.219834,72.848666,Drinks ,scooter ,28.53,81,0,mist,Moderate,16.51,41.7
CHENRES19DEL01,31-40,4.6,12.986047,80.218114,13.056047,80.288114,Snack ,motorcycle ,26.19,65,0,haze,High,25.22,38.86666667
COIMBRES16DEL02,31-40,5,11.010375,76.95295,11.140375,77.08295,Snack ,motorcycle ,23.09,48,0,clear sky,High,0,50.31666667
PUNERES09DEL01,21-30,4.9,18.536562,73.896485,18.606562,73.966485,Buffet ,motorcycle ,26.31,82,0.38,light rain,High,0,43.25
PUNERES06DEL01,21-30,4.8,18.546258,73.904337,18.656258,74.014337,Snack ,motorcycle ,23.64,57,0,haze,High,2.62,42.65
HYDRES010DEL01,31-40,4.7,17.428294,78.404423,17.438294,78.414423,Snack ,scooter ,23.55,57,0,haze,Very Low,25.61,14.86666667
HYDRES12DEL01,21-30,5,17.429585,78.392621,17.539585,78.502621,Buffet ,motorcycle ,29.01,54,0,smoke,Very High,14.28,53.95
MUMRES11DEL01,21-30,4.7,18.994237,72.825553,19.064237,72.895553,Meal ,motorcycle ,26.08,65,0,haze,Moderate,14.03,34.45
COIMBRES11DEL01,31-40,5,11.001753,76.986241,11.071753,77.056241,Buffet ,motorcycle ,26.01,57,0,haze,Moderate,11.75,31.75
VADRES19DEL02,21-30,4.8,22.311844,73.165081,22.361844,73.215081,Buffet ,scooter ,20.38,67,0,clear sky,Moderate,3.15,26.6
MYSRES01DEL01,31-40,4.9,12.311072,76.654878,12.321072,76.664878,Snack ,motorcycle ,23.18,44,0,clear sky,Very Low,17.05,13.98333333
INDORES14DEL01,21-30,4.6,22.761593,75.886362,22.831593,75.956362,Buffet ,motorcycle ,22.97,48,0,clear sky,High,29.83,40.41666667
PUNERES03DEL02,31-40,4.9,18.554382,73.798206,18.684382,73.928206,Buffet ,motorcycle ,28.47,81,0,mist,Very High,1.88,69.93333333
CHENRES08DEL01,21-30,4.9,13.022394,80.242439,13.032394,80.252439,Snack ,scooter ,29.05,53,0,clear sky,Very Low,32.34,12.16666667
MUMRES02DEL03,21-30,4.9,19.221315,72.862381,19.311315,72.952381,Drinks ,scooter ,28.4,86,0,overcast clouds,Very High,26.14,83.03333333
CHENRES03DEL01,31-40,4.6,13.091809,80.219104,13.201809,80.329104,Buffet ,electric_scooter ,21.05,78,0,mist,Very High,10,55.51666667
RANCHIRES18DEL02,31-40,4.8,23.351489,85.324253,23.401489,85.374253,Buffet ,scooter ,25.94,57,0,haze,Moderate,23.45,26.5
VADRES03DEL01,31-40,4.3,22.32,73.17,22.43,73.28,Snack ,scooter ,25.84,65,0,haze,High,8.14,43.36666667
COIMBRES08DEL01,21-30,4.6,11.001852,76.976268,11.041852,77.016268,Snack ,scooter ,22.59,74,0,haze,Moderate,11.15,29.36666667
BANGRES03DEL02,15-20,4.8,12.979166,77.640709,13.029166,77.690709,Snack ,motorcycle ,26.01,65,0,haze,Moderate,16.24,31.1
COIMBRES07DEL01,21-30,4.6,10.96185,76.971082,11.03185,77.041082,Buffet ,motorcycle ,28.4,81,0,mist,High,9.7,37.3
CHENRES010DEL01,21-30,4.8,13.066762,80.251865,13.106762,80.291865,Drinks ,scooter ,28.04,54,0,smoke,Moderate,16.77,33.6
MUMRES20DEL02,21-30,4.8,19.103249,72.846749,19.183249,72.926749,Drinks ,motorcycle ,23.69,57,0,haze,Very High,30.66,68.73333333
HYDRES07DEL02,21-30,4.7,17.424114,78.347554,17.554114,78.477554,Drinks ,electric_scooter ,28.52,82,0,overcast clouds,Very High,30.52,72.6
CHENRES12DEL02,31-40,4.4,12.972793,80.249982,13.102793,80.379982,Snack ,motorcycle ,23.39,47,0,clear sky,Very High,17.13,81.95
PUNERES07DEL02,21-30,5,18.546947,73.900626,18.626947,73.980626,Snack ,motorcycle ,23.39,47,0,clear sky,High,19.73,45.2
PUNERES09DEL02,31-40,4.1,18.536562,73.896485,18.616562,73.976485,Meal ,scooter ,23.81,46,0,haze,Very High,10.87,50.11666667
JAPRES05DEL02,31-40,4.3,26.905287,75.794592,26.955287,75.844592,Snack ,motorcycle ,25.84,65,0,haze,Moderate,4.9,29.41666667
COIMBRES06DEL02,21-30,4.8,11.021278,76.995017,11.041278,77.015017,Drinks ,scooter ,25.71,42,0,clear sky,Low,10.26,23.53333333
KNPRES15DEL01,21-30,5,26.482419,80.320939,26.522419,80.360939,Drinks ,scooter ,23.09,48,0,clear sky,Moderate,12.48,32.66666667
PUNERES13DEL02,31-40,4.7,18.56245,73.916619,18.61245,73.966619,Meal ,motorcycle ,22.36,74,0,haze,High,20.88,33.91666667
BANGRES12DEL01,31-40,4.1,12.939496,77.625999,13.049496,77.735999,Meal ,motorcycle ,25.84,65,0,haze,High,9.36,45.63333333
COIMBRES12DEL01,21-30,4.9,11.000762,76.981876,11.040762,77.021876,Buffet ,motorcycle ,25.02,44,0,clear sky,Low,31.86,23.58333333
ALHRES17DEL01,31-40,4.4,25.45235,81.841889,25.56235,81.951889,Drinks ,motorcycle ,28.46,81,0,mist,Very High,2.29,59.71666667
CHENRES09DEL01,21-30,4.6,13.044694,80.26147,13.054694,80.27147,Meal ,motorcycle ,26.29,82,0.4,light rain,Very Low,0,13.38333333
SURRES12DEL02,31-40,4.6,21.183434,72.814492,21.263434,72.894492,Buffet ,scooter ,24.05,38,0,clear sky,High,5.65,36.53333333
LUDHRES09DEL02,21-30,4.3,30.885814,75.786976,30.905814,75.806976,Buffet ,motorcycle ,23.11,60,0,haze,Low,18.25,15
INDORES02DEL03,21-30,4.9,22.651847,75.881991,22.741847,75.971991,Buffet ,motorcycle ,21.25,63,0,scattered clouds,Moderate,19.08,32.63333333
RANCHIRES07DEL01,21-30,4.9,23.359407,85.325055,23.469407,85.435055,Meal ,motorcycle ,28.57,81,0,mist,High,12.07,36.98333333
CHENRES18DEL03,21-30,5,12.981615,80.231598,13.041615,80.291598,Buffet ,motorcycle ,25.91,57,0,haze,Moderate,24.93,31.41666667
VADRES05DEL02,21-30,4.6,22.310526,73.170937,22.440526,73.300937,Meal ,motorcycle ,21.25,63,0,scattered clouds,High,19.08,40.63333333
RANCHIRES07DEL01,21-30,4.8,23.359407,85.325055,23.469407,85.435055,Snack ,motorcycle ,25.96,37,0,clear sky,High,20.74,40.96666667
AGRRES14DEL02,31-40,4.7,27.16185,78.040165,27.21185,78.090165,Meal ,motorcycle ,20.61,67,0,clear sky,Moderate,9.8,24.85
MYSRES17DEL01,21-30,4.6,12.326356,76.619103,12.366356,76.659103,Meal ,electric_scooter ,25.99,57,0,haze,Moderate,13.04,21.13333333
VADRES13DEL01,31-40,4.8,22.310237,73.158921,22.380237,73.228921,Snack ,motorcycle ,23.94,29,0,clear sky,Moderate,28.09,29.8
JAPRES06DEL03,21-30,5,26.911927,75.797282,27.051927,75.937282,Meal ,motorcycle ,25.93,65,0,haze,High,3.04,45.58333333
COIMBRES08DEL01,31-40,4.6,11.001852,76.976268,11.011852,76.986268,Drinks ,scooter ,23.73,57,0,haze,Very Low,0,19.96666667
GOARES18DEL01,21-30,4.6,15.49395,73.827423,15.53395,73.867423,Buffet ,motorcycle ,28.99,54,0,smoke,Low,7.88,25.68333333
MUMRES09DEL01,21-30,4.6,18.994049,72.825203,19.034049,72.865203,Drinks ,motorcycle ,23.58,47,0,clear sky,Moderate,28.93,35.53333333
PUNERES11DEL02,31-40,4.5,18.533811,73.899315,18.663811,74.029315,Snack ,motorcycle ,23.26,73,0,haze,Very High,13.11,55.35
BANGRES01DEL02,21-30,4.8,12.933284,77.615428,12.983284,77.665428,Buffet ,scooter ,28.4,82,0,mist,High,8.86,38.78333333
CHENRES11DEL01,31-40,4.8,13.064181,80.236442,13.104181,80.276442,Meal ,scooter ,23.15,74,0,haze,Moderate,18.36,29.16666667
BANGRES19DEL02,21-30,4.4,12.914264,77.6784,12.994264,77.7584,Drinks ,motorcycle ,25.96,37,0,clear sky,High,0,54.38333333
MYSRES11DEL02,21-30,4.6,12.323225,76.630028,12.343225,76.650028,Drinks ,motorcycle ,28.49,81,0,mist,Low,11.98,23.1
CHENRES19DEL02,31-40,4.5,12.986047,80.218114,13.036047,80.268114,Drinks ,scooter ,22.77,74,0,haze,Moderate,17.57,39.51666667
BANGRES11DEL03,21-30,4.4,12.934365,77.616155,13.024365,77.706155,Snack ,scooter ,21.18,78,0,mist,High,19.02,46.1
RANCHIRES06DEL03,21-30,4.5,23.357804,85.325146,23.447804,85.415146,Buffet ,scooter ,22.75,49,0,clear sky,Moderate,17.7,35.75
PUNERES18DEL02,21-30,4.7,18.593481,73.785901,18.673481,73.865901,Snack ,motorcycle ,25.99,65,0,haze,High,13.88,39.65
COIMBRES04DEL01,21-30,4.7,11.024839,77.007003,11.094839,77.077003,Snack ,scooter ,24.92,73,0,mist,Moderate,9.13,33.21666667
SURRES010DEL02,21-30,4.9,21.17106,72.789292,21.22106,72.839292,Buffet ,scooter ,25.46,43,0,clear sky,Low,6.95,25.1
ALHRES17DEL01,31-40,4.1,25.45235,81.841889,25.49235,81.881889,Drinks ,motorcycle ,26.1,37,0,clear sky,Moderate,9.42,30.03333333
AGRRES05DEL01,21-30,4.6,27.201725,78.007553,27.241725,78.047553,Drinks ,motorcycle ,23.8,28,0,clear sky,Low,26.62,25.86666667
JAPRES18DEL02,21-30,4.1,26.913987,75.752891,27.043987,75.882891,Drinks ,motorcycle ,28.79,67,0,broken clouds,Very High,28.11,60.33333333
GOARES12DEL02,21-30,4.9,15.516833,73.768172,15.646833,73.898172,Meal ,motorcycle ,22.99,74,0,haze,Very High,4.96,50.36666667
BANGRES07DEL02,21-30,4.8,12.978453,77.643685,12.998453,77.663685,Drinks ,electric_scooter ,22.91,49,0,clear sky,Low,10.6,22.88333333
PUNERES17DEL02,21-30,4.9,18.530963,73.828972,18.580963,73.878972,Buffet ,motorcycle ,28.35,82,0,overcast clouds,Moderate,23.8,29.11666667
CHENRES03DEL03,21-30,4.6,13.091809,80.219104,13.181809,80.309104,Drinks ,motorcycle ,26.01,65,0,haze,Very High,16.18,60.81666667
COIMBRES12DEL02,21-30,4.7,11.000762,76.981876,11.080762,77.061876,Drinks ,motorcycle ,22.98,48,0,clear sky,High,20.33,45.1
PUNERES12DEL01,31-40,4.3,18.520016,73.830547,18.630016,73.940547,Meal ,motorcycle ,23.4,46,0,haze,Very High,11.36,60.96666667
JAPRES09DEL03,21-30,4.9,26.911378,75.789034,26.971378,75.849034,Snack ,motorcycle ,20.51,67,0,clear sky,Moderate,23.28,30.33333333
MYSRES15DEL01,31-40,4,12.352058,76.60665,12.462058,76.71665,Buffet ,motorcycle ,20.61,67,0,clear sky,High,12.88,35.11666667
MYSRES010DEL02,31-40,4.1,12.321214,76.621094,12.371214,76.671094,Drinks ,motorcycle ,26.01,65,0,haze,Moderate,12.91,38.23333333
COIMBRES06DEL03,21-30,4.8,11.021278,76.995017,11.081278,77.055017,Buffet ,motorcycle ,20.23,67,0,clear sky,Moderate,26.19,29.91666667
MYSRES17DEL02,21-30,4.7,12.326356,76.619103,12.456356,76.749103,Snack ,scooter ,28.81,53,0,clear sky,High,14.75,42.1
MUMRES02DEL01,31-40,4.6,19.221315,72.862381,19.291315,72.932381,Meal ,motorcycle ,24.95,73,0,mist,High,20.14,32.06666667
SURRES17DEL03,21-30,4.6,21.149569,72.772697,21.239569,72.862697,Buffet ,motorcycle ,23.67,39,0,clear sky,Very High,24.23,52.6
LUDHRES03DEL01,21-30,4.9,30.88722,75.804893,30.99722,75.914893,Buffet ,motorcycle ,26.22,83,0.48,light rain,Very High,0,53.11666667
RANCHIRES08DEL02,21-30,4.2,23.353783,85.326967,23.483783,85.456967,Drinks ,scooter ,25.99,65,0,haze,High,15.31,51.46666667
COIMBRES09DEL02,31-40,4.4,11.008638,76.984311,11.088638,77.064311,Snack ,motorcycle ,22.51,48,0,clear sky,Moderate,21.63,35.23333333
PUNERES18DEL01,31-40,4.1,18.593481,73.785901,18.703481,73.895901,Snack ,motorcycle ,21.09,78,0,mist,High,10.79,47.7
RANCHIRES06DEL02,31-40,4.7,23.357804,85.325146,23.407804,85.375146,Meal ,electric_scooter ,23.9,46,0,haze,Moderate,15.53,28.7
JAPRES05DEL02,21-30,5,26.905287,75.794592,26.985287,75.874592,Meal ,scooter ,23.93,28,0,clear sky,Moderate,16.25,30.76666667
JAPRES02DEL03,15-20,4.6,26.914142,75.805704,27.004142,75.895704,Drinks ,motorcycle ,24.59,88,0,few clouds,High,19.02,42.76666667
KOCRES06DEL03,21-30,4.8,9.982834,76.283268,10.072834,76.373268,Buffet ,motorcycle ,23.07,60,0,haze,High,4.26,45.21666667
INDORES06DEL02,21-30,4.7,22.728163,75.884212,22.748163,75.904212,Snack ,motorcycle ,25.53,38,0,clear sky,Low,28.62,20.4
AGRRES11DEL03,31-40,4.7,27.163303,78.057044,27.253303,78.147044,Buffet ,scooter ,23.97,46,0,haze,High,12.55,39.51666667
JAPRES15DEL01,21-30,5,26.891191,75.802083,26.961191,75.872083,Drinks ,motorcycle ,27.98,65,0,haze,Moderate,6.14,37.05
KOLRES07DEL03,31-40,5,22.547186,88.35068,22.577185,88.38068,Snack ,scooter ,20.8,67,0,clear sky,Moderate,16.25,26.1
MYSRES05DEL01,21-30,4.7,12.323978,76.627961,12.393978,76.697961,Meal ,scooter ,28.36,82,0,overcast clouds,Moderate,14.27,27.61666667
CHENRES02DEL03,31-40,4.2,13.086438,80.220672,13.146439,80.280672,Drinks ,electric_scooter ,23.21,44,0,clear sky,High,16.86,56.2
INDORES19DEL02,31-40,4.7,22.745536,75.893106,22.825536,75.973106,Snack ,motorcycle ,22.86,74,0,haze,Moderate,15.95,32.7
BANGRES11DEL02,21-30,4.9,12.934365,77.616155,13.014365,77.696155,Snack ,scooter ,25,73,0,mist,High,13.46,44.41666667
SURRES18DEL01,31-40,4.1,21.149834,72.778666,21.219834,72.848666,Meal ,motorcycle ,24.93,73,0,mist,Moderate,5.44,31.83333333
SURRES06DEL02,31-40,4.6,21.185047,72.80859,21.205047,72.82859,Meal ,electric_scooter ,20.81,67,0,clear sky,Low,18.25,16.98333333
MYSRES12DEL02,31-40,4,12.284747,76.625861,12.364747,76.705861,Buffet ,motorcycle ,26.31,82,0.38,light rain,Very High,0,48.15
MUMRES01DEL01,21-30,4.6,19.12663,72.829976,19.23663,72.939976,Snack ,motorcycle ,25.97,65,0,haze,Very High,11.89,84.21666667
COIMBRES12DEL03,31-40,4.9,11.000762,76.981876,11.060762,77.041876,Drinks ,motorcycle ,24.94,73,0,mist,Moderate,16.11,35.4
SURRES18DEL02,21-30,4.1,21.149834,72.778666,21.229834,72.858666,Snack ,electric_scooter ,23.21,60,0,haze,High,15.88,41
INDORES11DEL01,21-30,3.8,22.751234,75.88949,22.821234,75.95949,Meal ,scooter ,24.97,73,0,mist,Moderate,6.65,30.31666667
SURRES11DEL03,21-30,4.8,21.157735,72.768778,21.187735,72.798778,Buffet ,electric_scooter ,26.44,81,0.25,light rain,Low,0,21.06666667
BANGRES06DEL01,21-30,4.7,12.979096,77.640625,12.989096,77.650625,Meal ,motorcycle ,23.1,49,0,clear sky,Very Low,9.82,6.6
PUNERES14DEL02,21-30,4.6,18.516216,73.842527,18.566216,73.892527,Drinks ,scooter ,22.66,74,0,haze,Moderate,10.3,32.01666667
BANGRES03DEL01,31-40,4.7,12.979166,77.640709,13.019166,77.680709,Buffet ,electric_scooter ,21.27,78,0,mist,Moderate,10.34,25.83333333
RANCHIRES13DEL02,21-30,4.7,23.374989,85.335486,23.424989,85.385486,Snack ,scooter ,24.91,86,0,clear sky,High,12.71,40.1
KOCRES19DEL03,31-40,4.8,9.960846,76.293936,10.020846,76.353936,Snack ,motorcycle ,26.29,82,0.4,light rain,Moderate,0,29.83333333
DEHRES03DEL02,31-40,4.7,30.335259,78.053162,30.355259,78.073162,Drinks ,motorcycle ,25.02,44,0,clear sky,Very Low,24.75,17.96666667
ALHRES13DEL03,31-40,4.9,25.451646,81.832796,25.591646,81.972796,Drinks ,motorcycle ,20.55,67,0,clear sky,Very High,4.96,55.26666667
MYSRES11DEL02,21-30,4.7,12.323225,76.630028,12.343225,76.650028,Buffet ,scooter ,24.99,73,0,mist,Low,3.3,16.1
SURRES010DEL02,21-30,4.7,21.17106,72.789292,21.19106,72.809292,Snack ,scooter ,25.53,38,0,clear sky,Very Low,28.62,15.75
AGRRES010DEL03,31-40,4.5,27.163303,78.057044,27.253303,78.147044,Snack ,motorcycle ,23.81,46,0,haze,High,10.7,41.88333333
JAPRES09DEL02,21-30,4.2,26.911378,75.789034,26.961378,75.839034,Buffet ,motorcycle ,22.68,49,0,clear sky,Moderate,13.2,31.1
PUNERES18DEL03,21-30,4.3,18.593481,73.785901,18.653481,73.845901,Meal ,motorcycle ,25.93,57,0,haze,Moderate,24.44,26.05
VADRES13DEL02,31-40,4.9,22.310237,73.158921,22.440237,73.288921,Drinks ,motorcycle ,26.27,82,0.43,light rain,High,0,49.1
LUDHRES12DEL02,21-30,4.8,30.893244,75.821817,30.943244,75.871817,Snack ,scooter ,23.13,60,0,haze,Moderate,16.66,26.1
INDORES08DEL01,21-30,4.8,22.725748,75.898497,22.795748,75.968497,Drinks ,scooter ,24.92,73,0,mist,High,9.13,44.31666667
SURRES010DEL02,21-30,5,21.17106,72.789292,21.22106,72.839292,Snack ,motorcycle ,23.39,47,0,clear sky,Low,14.96,27.18333333
PUNERES19DEL03,21-30,4.6,18.563934,73.915367,18.623935,73.975367,Meal ,bicycle ,26.25,83,0.45,light rain,High,0,37.26666667
HYDRES19DEL02,21-30,5,17.458998,78.500366,17.478998,78.520366,Drinks ,scooter ,23.67,46,0,haze,Low,1.97,22.58333333
